labels	text	cls
B_ORG I_ORG I_ORG I_ORG I_ORG O	Arsenault-Cameron v. Prince Edward Island ''	False
O O O O O O O O O O B_PER I_PER I_PER I_PER I_PER I_PER O B_LOC O	From 2006 to 2009 he served as Deputy of the LX Legislature of the Mexican Congress representing Michoacán .	False
B_PER I_PER O B_PER I_PER	Kaitlyn Weaver / Andrew Poje	False
B_ORG I_ORG I_ORG	Lviv Bus Factory	False
B_ORG I_ORG I_ORG	Sanabal Charitable Committee	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Midway , Adams County , Pennsylvania	False
B_LOC I_LOC I_LOC I_LOC	Forum Park , Houston	False
B_PER I_PER O O O O	Greg Gohr , P , 1993–1996	False
B_PER I_PER I_PER	George Washington Donaghey	False
O O O O B_LOC I_LOC O	It is found in New Guinea .	False
B_PER I_PER I_PER O O O	James F. Byrnes ( D )	False
O O O O O O O B_ORG I_ORG O B_LOC O O O O O O	The painting was on exhibition at the Fondation Beyeler , Riehen , until 28 June 2015 .	False
O B_LOC I_LOC O O O O	'' Coleophora genistae '' Stainton , 1857	False
B_LOC I_LOC O O O O	Prionus lecontei '' Lameere , 1912	False
B_PER I_PER O O O O B_ORG O O O	Dizzee Rascal headlined in 2012 and Disclosure in 2013 .	False
O O O O B_ORG I_ORG O	Sheba]] '' / `` Wonderful Land ''	False
O O O O O B_PER I_PER O	It was designed by architect Mihran Mesrobian .	False
B_PER I_PER O B_PER I_PER O O O O O	Yevgeny Kafelnikov / Daniel Vacek '' ( First Round )	False
B_PER I_PER I_PER I_PER I_PER O	The Detectives Starring Robert Taylor ''	False
B_PER I_PER O O O O O	Pallav Kumar , 1 match , 2003	False
B_PER I_PER I_PER O O O	James P. Buchanan ( D )	False
O B_ORG O O O O O O	2014 Innamorata '' ( as head director )	False
O O O B_ORG I_ORG I_ORG O O B_ORG I_ORG I_ORG I_ORG I_ORG	1998 en:: `` Startin ' Something '' ‒ Lord Tariq & Peter Gunz	False
O O O O B_ORG I_ORG I_ORG	2012 ''Fade '' - Yo La Tengo	False
B_LOC I_LOC I_LOC	El Oued Province	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Cass Scenic Railroad State Park	False
O O O O O O B_PER I_PER O	`` Like This '' ( featuring Nate Dogg )	False
O O O O B_LOC I_LOC O O O O B_LOC I_LOC O O O O O B_LOC O	He was born in Osaka Prefecture , grew up in Sakai city , and currently lives in Osaka .	False
B_LOC I_LOC I_LOC I_LOC	Los Baños , Laguna	False
O O O O O O O O O O O O O O O O B_ORG I_ORG O	The top three drivers appeared on the podium to collect their trophies and in the subsequent press conference .	False
B_PER I_PER O B_PER I_PER	Leslie Cheung , Joey Wong	False
O O O O O B_ORG O O O O	He then ran for the Senate and was elected .	False
B_ORG I_ORG I_ORG I_ORG O O B_PER I_PER O	Fullmetal Alchemist en:: Brotherhood '' ( Winry Rockbell )	False
O O O O B_PER I_PER	11 consecutive titles — Raymond Ceulemans	False
B_PER I_PER O O O O O O O O	Fred Dinenage ' '' ( as himself ) ' ''	False
O O O O O O O O O O B_LOC I_LOC I_LOC O B_LOC I_LOC I_LOC I_LOC O	He died February 26 , 1956 and is buried in Bath National Cemetery , Bath , New York .	False
O O O O O O B_PER I_PER I_PER I_PER I_PER I_PER I_PER O O B_PER I_PER I_PER I_PER I_PER I_PER I_PER O O O O B_PER I_PER I_PER I_PER I_PER I_PER I_PER O	He was the youngest brother of Francis Russell , 5th Duke of Bedford , and John Russell , 6th Duke of Bedford , and uncle of Francis Russell , 7th Duke of Bedford .	False
B_ORG I_ORG I_ORG I_ORG O	Saan Ka Man Naroroon ''	False
B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_ORG I_ORG O O O O O O	Shane Battier , Corey Maggette , Elton Brand , Carlos Boozer , Luol Deng , Christian Laettner , Bobby Hurley , Grant Hill , Kyrie Irving and J.J. Redick are among the most famous .	False
B_LOC I_LOC I_LOC I_LOC	Cambridge Township , Michigan	False
B_ORG I_ORG I_ORG I_ORG I_ORG	2nd / 4th Armoured Regiment	False
B_LOC I_LOC I_LOC	Kramm , California	False
B_PER I_PER I_PER I_PER I_PER	Peter Andersson ( musician )	False
B_PER I_PER I_PER I_PER I_PER O O O O O O O O O O	La Niña de los Peines is also an important reference for all these styles .	False
B_PER I_PER I_PER I_PER I_PER I_PER	W Allman ( rugby league )	False
B_ORG I_ORG I_ORG I_ORG O B_LOC	Vancouver , British Columbia , Canada	False
B_ORG I_ORG I_ORG	Voorlezer 's House	False
O O O O B_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG I_ORG O	He played previously for BK Mladá Boleslav , HC Hamé Zlín , HC Slovan Ústí nad Labem and SK Horácká Slavia Třebíč .	False
O O O O O O O B_LOC O B_LOC O O O	Their largest contingents took up positions near Mafikeng and Rooigrond , respectively .	False
O B_LOC I_LOC I_LOC O O O O	'' Calisto pulchella pulchella '' Lathy , 1899	False
O O O O O O O O B_PER I_PER I_PER O B_ORG I_ORG O O O O O O O O O O B_ORG I_ORG B_PER I_PER O	Monks was elected on her second attempt as Member of Parliament for Chorley constituency in 1970 , but lost in February 1974 to the Labour candidate George Rodgers .	False
B_PER I_PER I_PER	George W. Guthrie	False
B_PER I_PER I_PER	Rafael González Robles	False
B_ORG I_ORG I_ORG	The Singles 81→85	False
B_ORG I_ORG I_ORG O O B_LOC O	Ballarat-Skipton Rail Trail goes to Skipton .	False
B_ORG I_ORG I_ORG O O B_LOC I_LOC I_LOC I_LOC	Roscoe Conkling House , in Utica , New York	False
O B_ORG O O	'' A-League '' '	False
O O O B_PER I_PER O O	With reference to Ps . lxxiii .	False
O O O O O O O B_ORG I_ORG O	1630 – buried 30 April 1640 in Westminster Abbey )	False
B_LOC I_LOC I_LOC I_LOC	Palca District , Tacna	False
O O O O O B_PER I_PER I_PER O O O O B_PER I_PER I_PER O	He was the son of Gnaeus Domitius Ahenobarbus , and brother of Lucius Domitius Ahenobarbus .	False
O O O O O O O O B_ORG I_ORG O B_LOC I_LOC I_LOC O	He was also a features writer at the Richmond Times-Dispatch in Richmond , Virginia .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Communes of the Morbihan department	False
O O B_PER I_PER O O O	1952 , Gertrude Melville ( ALP )	False
B_PER I_PER O B_PER I_PER	Minority Whip en:: Alan Cranston	False
O B_LOC I_LOC O O O O O O	'' Eupithecia denotata '' ( Hübner , 1813 )	False
B_LOC I_LOC I_LOC	Bridgewater , Vermont	False
O O B_PER I_PER	97 - Greg Ray	False
B_ORG I_ORG I_ORG I_ORG	Germany national baseball team	False
B_PER I_PER I_PER O O O O	Hitchens , Christopher ( 2012 ) .	False
B_ORG I_ORG I_ORG O O O O O	Sir Edward Poynter ( 1836–1919 ) , painter	False
O O O O O O O O O O O B_LOC O	He died 27 Jul 1396 , and is buried in the Vatican .	False
O O O O O O O O O O B_ORG O O O O O O O	His political stance was criticized for a comment to newspaper Den '' that he gave in 1999 en::	False
B_ORG I_ORG I_ORG	Kodandera Subayya Thimayya	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	California State University , San Bernardino	False
B_PER I_PER O O O	Nicola Mazzucato , 10 .	False
B_PER I_PER I_PER I_PER	F. S. C. Northrop	False
B_LOC I_LOC I_LOC	Indian hog deer	False
O O O B_LOC O B_LOC I_LOC O	Close by are Rippingale and Kirkby Underwood .	False
O O O O O O B_LOC I_LOC I_LOC O B_LOC I_LOC I_LOC O	It is near the cities of Mangum , Oklahoma and Altus , Oklahoma .	False
B_ORG I_ORG I_ORG I_ORG	''Neoregelia '' 'Sudan '	False
O B_ORG I_ORG I_ORG O O O O B_PER I_PER O B_PER I_PER O O O	'' Goin ' Back '' [LP version] ( Gerry Goffin , Carole King ) – en:3:27	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Sandycreek Township , Venango County , Pennsylvania	False
B_LOC O O O O	Billdal ( part of )	False
B_LOC I_LOC I_LOC	Anguilla , Mississippi	False
B_ORG I_ORG I_ORG I_ORG I_ORG	George N. Wade Memorial Bridge	False
B_ORG I_ORG O B_LOC I_LOC I_LOC	Yamanaka Castle , Mishima , Shizuoka	False
B_PER I_PER O O O	Taufa'ao Filise , 2 .	False
O O O O B_LOC O O B_ORG I_ORG O O B_LOC O	It is known from Finland , the Baltic States and adjacent Russia .	False
O O O O B_LOC I_LOC O O O O	He died in the Wycombe District in April 1989 .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O O	Classic Sinatra en:: His Greatest Performances 1953-1960 ( 2000 )	False
O O O O O O O O B_LOC I_LOC O B_ORG I_ORG I_ORG O	It was formed in 1996 and located in Den Helder at De Kooy Airfield .	False
B_PER I_PER I_PER I_PER I_PER I_PER	John Belasyse , 1st Baron Belasyse	False
B_PER I_PER I_PER	George Benson Johnston	False
B_LOC O B_LOC I_LOC	Gangnam , South Korea	False
B_PER I_PER O O O O O	Boško Janković ( 26 / 12 )	False
O B_LOC O O	'' Cuba '' '	False
O B_ORG O O O B_PER I_PER I_PER O O O	'' Hammadids '' ' – Qaid ibn Hammad ( 1028–1045 )	False
O O O O O O O B_LOC I_LOC I_LOC O O O O B_LOC I_LOC O	On April 6 , 1941 , the Kingdom of Yugoslavia was invaded by the Axis powers .	False
O O O B_ORG I_ORG I_ORG O	in 1979 from Harvard Law School .	False
O B_PER I_PER O	35 Lonyae Miller ''	False
B_PER I_PER O O O	Sara Flounders , author .	False
B_LOC I_LOC I_LOC I_LOC	Soest ( district )	False
B_LOC O O O	Przemyśl ( 68,900 )	False
O O B_LOC I_LOC I_LOC I_LOC	*17252 - Sant Antoni de Calonge	False
B_PER I_PER I_PER O O	John Cooper Clarke – Himself	False
O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O O O	'' Whose Line Is It Anyway ? '' ( 1998–2004 )	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	3rd Mountain Brigade ( ''3 Brygada Górska '' )	False
B_PER I_PER O O O	Otozō Yamada en:: December 1909	False
B_PER I_PER O O O	Martha Wentworth as Mrs .	False
B_PER I_PER O O B_ORG I_ORG O O O O O O	Andy Dick and the Backstreet Boys – appeared in the opening skit	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Lanark—Carleton ( provincial electoral district )	False
O O O B_ORG I_ORG I_ORG I_ORG I_ORG O B_LOC O	He graduated from The English School , Nicosia in Cyprus .	False
B_PER I_PER O O B_ORG O O	Nikita Andreev '' ( Tambov ) ''	False
B_LOC I_LOC I_LOC I_LOC	Zbrza , Kielce County	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Mount St. Mary 's ( disambiguation )	False
O B_LOC I_LOC O O O O	= Riccardia chamedryfolia '' ( With .	False
O O O O O O O O O B_LOC I_LOC I_LOC O	In July several demonstrators were killed by troops in San Pedro Sula .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	29th Infantry Regiment ( United States )	False
O O O O O O B_ORG I_ORG O	''The Careful Writer '' , by Theodore Bernstein .	False
B_LOC I_LOC I_LOC	Hinterrhein , Switzerland	False
B_ORG I_ORG I_ORG I_ORG I_ORG O O	Ben 10 en:: Ultimate Alien '' .	False
O O O B_LOC O O B_LOC O O O O	changing airplanes in Iceland or the Azores was not allowed .	False
B_ORG I_ORG I_ORG I_ORG	Tear from the Red	False
O O B_PER I_PER O O	2 ; Theoph . Chronogr .	False
B_PER I_PER O O O	Pieter Snayers , p 380	False
O O B_LOC I_LOC I_LOC O O	' '' Queen Maud Land '' '	False
B_ORG I_ORG I_ORG	Royal Australian Navy	False
B_PER I_PER O B_ORG I_ORG O O O B_PER I_PER O	Tjitske Siderius ( Socialist Party ) temporarily replaces Sadet Karabulut .	False
O O O O O O O O B_LOC O	He died on November 1 , 1987 in Toronto .	False
B_ORG I_ORG I_ORG I_ORG	Party of the Swedes	False
B_LOC I_LOC I_LOC I_LOC	Judyty , Pomeranian Voivodeship	False
B_PER I_PER I_PER I_PER	Child sacrifice in Uganda	False
B_LOC I_LOC I_LOC	Topole , Mengeš	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Ranch to Market Road 2222	False
O O O O O O O O B_PER I_PER O B_PER I_PER O O O O O O O O	She initially refuses the position when the landlord Steve McDonald ( Simon Gregson ) explains that accommodation is not included .	False
O B_ORG I_ORG I_ORG I_ORG O O B_PER I_PER O O O O B_PER I_PER O O O	'' Ca n't Get Enough '' ( Blair Daly , Will Rambeaux , Kent Blazy ) – en:2:53	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Communes of the Vienne department	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	St. Paul 's College , Macau	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER O O O O O O O	Thomas Wentworth , 1st Earl of Strafford ( 1593–1641 ) ( forfeit 1641 )	False
B_ORG I_ORG O B_PER I_PER O	The Vandellas ( Martha Reeves )	False
B_ORG I_ORG O B_ORG I_ORG I_ORG	Wikngenchera language , Wik Ngencherr language	False
B_ORG I_ORG I_ORG O	Keeble v Hickeringill ''	False
O O B_LOC O O	' '' Faridabad '' '	False
B_PER I_PER I_PER I_PER O O O O	Jean Auguste Dominique Ingres ( 1780–1867 ) painter	False
B_LOC I_LOC I_LOC I_LOC	San Pedro de Atacama	False
B_ORG I_ORG O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O	Junior Woodchucks ( also under name `` Huey , Dewey and Louie '' )	False
O O O O O B_LOC I_LOC O	It is located in the Abyan Governorate .	False
B_PER I_PER O O O	Meritorious Artist ( УГЗ )	False
O O B_PER I_PER I_PER O O O B_PER I_PER O	written by Mike W. Barr and drawn by Paul Pelletier .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	The Magician 's Private Library	False
O B_PER I_PER O B_ORG I_ORG I_ORG O O O	**Monarch- Nicholas II , Emperor of Russia ( 1894–1917 )	False
B_PER I_PER O O O O O O O B_PER I_PER O	Alizé Cornet '' ( Second Round , lost to Sorana Cîrstea )	False
O O O O O O O O O O O O B_PER I_PER I_PER O	' '' Most matches in a career en:: ' '' 131 ( Bismarck du Plessis )	False
O B_LOC I_LOC I_LOC O O O O O O	'' Cephetola catuna carpenteri '' ( Bethune-Baker , 1922 )	False
O O O B_PER I_PER O O O O B_ORG I_ORG O O O O O	** ' '' Kingo Sunen '' ' , in The Eternals '' 11 ( May )	False
B_PER I_PER I_PER I_PER I_PER I_PER O O	Henry IX , Duke of Bavaria , 1074–1126	False
O O O B_PER I_PER	*November 18 – Bud Zipfel	False
B_ORG I_ORG I_ORG I_ORG I_ORG O	The Vodafone Big Top 40 ''	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Western Region of British Railways	False
B_ORG I_ORG I_ORG O B_LOC	Stade de Gerland , Lyon	False
B_LOC I_LOC I_LOC	Someșul Mare River	False
O O B_LOC I_LOC O O O O O B_ORG O	He liquidated Kraków Ghetto by deporting its inhabitants to Auschwitz .	False
B_PER I_PER O O O O O B_ORG	Nellie Campobello , ''Tres poemas '' , Mexico	False
B_PER I_PER I_PER I_PER I_PER	Kyle Rote , Jr .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Il mio canto libero ( song )	False
B_PER I_PER I_PER O O O O	Theophanes the Confessor , ''Chronographia '' .	False
B_PER I_PER I_PER I_PER I_PER I_PER	Albert Frey ( SS officer )	False
B_PER B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Bach Double Violin Concerto in D minor	False
B_PER I_PER I_PER	Women in Mauritania	False
O B_LOC I_LOC O O O O	'' Eleutherodactylus nitidus '' ( LC )	False
O O O B_PER I_PER O	His brother is Robert Hermansen .	False
B_LOC I_LOC O O O O	Mistle thrush , ''Turdus viscivorus ''	False
B_LOC I_LOC I_LOC	Leithtown , Virginia	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	2013–14 UCLA Bruins women 's basketball team	False
O O B_PER I_PER O O	' '' Julián Simón '' '	False
B_ORG I_ORG I_ORG I_ORG O	Captain Morgan 's Revenge ''	False
B_PER I_PER O O O O O O	Blackest Night '' 2 ( August 2009 )	False
B_PER I_PER I_PER B_PER I_PER I_PER B_PER I_PER I_PER B_ORG I_ORG I_ORG	Paul J. Weitz Karol J. Bobko Donald H. Peterson F. Story Musgrave	False
O B_ORG I_ORG I_ORG I_ORG O O B_PER I_PER O O O	`` The Song Is Ended '' ( Irving Berlin ) – en:2:07	False
B_PER I_PER O B_PER I_PER	Juliette Binoche , François Cluzet	False
B_PER I_PER I_PER	Kathie Lee Gifford	False
O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O B_PER I_PER O B_PER I_PER O	He hesitates about the personal name contained in this place-name , but believes that it is probably ''Liutradus '' instead of ''Liuthari '' supported by Marie-Thérèse Morlet , after Albert Dauzat and Charles Rostaing .	False
B_LOC I_LOC I_LOC I_LOC	Gmelin 's white-toothed shrew	False
B_ORG I_ORG I_ORG O B_LOC	Mt Smart Stadium , Auckland	False
O O O O B_ORG I_ORG O B_ORG I_ORG I_ORG I_ORG O	He was educated at Eton College and New College , Oxford .	False
O O B_ORG O O	' '' Zestafoni '' '	False
O B_ORG I_ORG I_ORG I_ORG I_ORG O O	'' Japan ( Heian period ) '' '	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Teenage Mutant Ninja Turtles ( 1987 TV series )	False
B_PER I_PER O O O	Thomas Townley ( 1862–1935 )	False
B_LOC I_LOC O O O O	Common greenshank , ''Tringa nebularia ''	False
B_PER I_PER O O O	Mitch Brown ( 2006- )	False
B_LOC I_LOC O O O O O O O	Ullock Pike , 690 m ( 2264 ft )	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Discovery World ( TV channel )	False
B_PER I_PER I_PER I_PER I_PER I_PER	Philip B. Thompson , Jr .	False
B_LOC I_LOC I_LOC I_LOC	Barnegat Township School District	False
O O B_PER I_PER I_PER I_PER I_PER I_PER	*1857–1888 en:: Charles Shaw-Lefevre , 1st Viscount Eversley	False
B_PER I_PER O O O	Cristiano Ronaldo ( 2 )	False
B_ORG I_ORG I_ORG I_ORG O	Dressed for the Occasion ''	False
B_PER I_PER O O O	Lee Bo-young ( 2009-2011 )	False
O B_LOC I_LOC O	'' Psilogramma dillerorum ''	False
O O B_PER I_PER O O	' '' Margaret Laurence '' '	False
O O B_ORG I_ORG O O O	' '' Campeonato Carioca en:: ' ''	False
B_ORG I_ORG O B_LOC	Redhill School , Sandton	False
O B_ORG I_ORG O O O O	'' Ephestia kuehniella '' Zeller , 1879	False
B_ORG I_ORG I_ORG I_ORG	Welcome to My Dream	False
B_LOC I_LOC I_LOC I_LOC	Saint Leon , Indiana	False
O O B_PER I_PER O O O O	Instead , Carl Stumpf received the promotion .	False
O O O O O O O O B_ORG I_ORG O	It was reduced to 318 during the second General Elections .	False
O B_PER I_PER I_PER O B_LOC O	Gen. William J. Hardee to Missouri .	False
B_ORG I_ORG O O O O	Average Joe '' ( 2003 )	False
B_PER I_PER I_PER I_PER I_PER	Laffit Pincay , Jr .	False
O O B_PER I_PER I_PER	Death of Ellen Axson Wilson	False
B_LOC O O O O O O	Louth ( from 4 to 5 )	False
B_PER I_PER O O O	Stanley Royle ( 1888–1961 )	False
B_PER I_PER I_PER O O O O	Leland H. Hartwell , Ph.D. , 1964	False
O O B_PER I_PER O	It starred Angus Deayton .	False
B_ORG I_ORG I_ORG I_ORG I_ORG O O O O	13 Blues for Thirteen Moons '' ( 2008 )	False
B_PER I_PER O O O	Gregor Townsend , 9 .	False
B_LOC I_LOC I_LOC	Jessup , Maryland	False
B_ORG I_ORG I_ORG	The Albion Band	False
B_ORG I_ORG I_ORG	FC Issyk-Kol Karakol	False
B_LOC I_LOC I_LOC I_LOC	Middelburg , South Holland	False
O O O B_ORG O B_LOC O	Now lives in Århus , Denmark .	False
B_LOC I_LOC I_LOC	Yukarıyenice , Dazkırı	False
B_ORG I_ORG I_ORG I_ORG I_ORG O	A Trick of the Tail ''	False
O O O O O O O O O O O O O B_LOC O	On 8 May 1916 , he was sent to pilot 's training at Pau .	False
O B_LOC I_LOC O O O O O O	'' Lyonetia prunifoliella '' ( Hübner , 1796 )	False
B_LOC I_LOC I_LOC	Northern pied babbler	False
O B_LOC I_LOC O O O O O	The Cloquet River flows through the area .	False
B_ORG I_ORG I_ORG	Wake the Dead	False
O B_ORG I_ORG O O O	'' Ditte Menneskebarn '' - 1946	False
B_LOC I_LOC O O	Union County en:: 536,499	False
B_ORG I_ORG O O O	Family Guy ( 2006–16 )	False
B_PER I_PER I_PER I_PER I_PER	L. M. D. de Silva	False
B_PER I_PER O O O	Lance Berkman ( 1999-2013 )	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	South San Francisco Unified School District	False
B_PER I_PER I_PER	Julio César Cortés	False
O B_LOC I_LOC O	'' Glyphipterix canachodes ''	False
B_PER I_PER O O	Olga Boznańska , painter	False
O B_PER I_PER I_PER I_PER I_PER	Former Deputy Prime Minister of Canada	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Hopewell , Wayne County , North Carolina	False
O O O O B_LOC O B_LOC O B_ORG O O B_LOC O	It is found in China , Laos , Myanmar , and Thailand .	False
B_PER I_PER O B_PER I_PER O O O	Włodzimierz Smolarek , Euzebiusz Smolarek ( son )	False
B_PER I_PER I_PER I_PER I_PER I_PER	George L. Fox ( clown )	False
B_ORG I_ORG I_ORG O O O	350th Fighter Squadron ( LH )	False
O O O O B_LOC I_LOC O B_LOC O O B_LOC I_LOC I_LOC O B_LOC O	It is found in Saudi Arabia , Oman , the United Arab Emirates and Israel .	False
B_PER I_PER O O O	Daniel Hargraves ( 1 )	False
O O B_ORG I_ORG I_ORG O O	' '' Tennis Borussia Berlin '' '	False
B_LOC I_LOC I_LOC	Jaquirana Remo language	False
O O B_ORG O O	' '' Derbi '' '	False
O O O O O O B_LOC I_LOC	Looking down on the campus from Grandad Bluff	False
B_PER I_PER I_PER I_PER I_PER	Charles Ward ( VC )	False
O O B_PER I_PER O O O O O O B_PER I_PER O O O O O O B_PER I_PER O O O O O O	**Slalom en:: Tina Maze en:1:29.33 ( 44.08 / 45.25 ) Marlies Schild en:1:29.38 ( 43.38 / 46.00 ) Veronika Zuzulová en:1:29.97 ( 44.92 / 45.05 )	False
B_PER I_PER I_PER O O O	Roderick T. Long ( 1964– )	False
O O B_ORG I_ORG I_ORG I_ORG I_ORG	Design - Paul Coker , Jr .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Barron River ( Queensland )	False
B_PER I_PER I_PER	Simona La Mantia	False
O O O O O O B_ORG I_ORG I_ORG O O O O B_ORG I_ORG I_ORG I_ORG O B_LOC O	Its last assignment was with the 28th Air Division , being stationed at Beale Air Force Base , California .	False
