labels	text	cls
B_PER I_PER I_PER	John Willem Gran	False
B_LOC I_LOC O B_LOC I_LOC I_LOC	Landkreis Traunstein , Landkreis Berchtesgadener Land	False
O O O O O O B_LOC O B_PER O O	Alle diese Dinge wurden beispielsweise dem spartanischen Regenten Pausanias vorgeworfen .	False
O B_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Distant Early Warning Line	False
O O O O O O B_LOC O	Ein neuer Auftrag schickt ihn nach Hawaii .	False
O B_PER I_PER O O O O O O O O O	Unter Nikolaus . begann dann eine erste Phase der städtebaulichen Planung .	False
B_PER I_PER O O O	Johannes Zonaras 18 , 24	False
O O B_ORG I_ORG O O	' '' Çaykur Rizespor '' '	False
O O O O B_LOC O	Benannt nach der Stadt Breslau .	False
O O O B_LOC O	Sein Hauptort ist Metzervisse .	False
O O O O O O O O O O O O O O B_ORG O O O O O O O O O O	Sie musste dann zwar im nächsten Gruppenspiel pausieren , stand im dritten Gruppenspiel gegen Portugal aber in der Startelf und spielte über 90 Minuten .	False
B_PER I_PER I_PER O O O O	Ron Hornaday junior gewann das Rennen .	False
O O B_ORG O O O O O O O O O O O	Als die Gestapo von diesen Aktivitäten Kenntnis erhielt , wurde er am 18 .	False
O O B_LOC O B_LOC O O O O O O O O O O O O	Auch in Algerien und Marokko erreichten die Temperaturen bis an die Küste wiederholt über 40 °C .	False
B_PER I_PER I_PER I_PER	Arnold Henry Savage Landor	False
O O O O O O B_PER I_PER O	Dort verlor er gegen seinen Landsmann Richard Gasquet .	False
O B_ORG I_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG 1. Panzerdivision ( Bundeswehr )	False
O O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O B_ORG I_ORG O	Später war er Professor an der City University of New York und der Columbia University .	False
O O B_LOC O O	' '' Spanien '' '	False
O O O B_LOC I_LOC O O	Darüber hinaus wird Abu Dhabi angeflogen .	False
O O B_PER I_PER O	Minute für Matthias Maucksch .	False
O B_PER I_PER I_PER	WEITERLEITUNG Jacob D. Leighty	False
O O B_PER I_PER O	Meistertrainer war Agne Simonsson .	False
O B_PER I_PER I_PER O	Jahrhunderts João de Castro .	False
B_PER I_PER I_PER	Oleg Konstantinowitsch Piganowitsch	False
O O O O B_ORG O O	auch die Vorsitzenden des Vereins waren .	False
O O O O O O O O O O B_ORG O O	Seit Anfang der 1960er Jahre wirkte sie auch in zahlreichen DEFA-Filmen mit .	False
O O O O B_LOC O	Der Abfluss ist die Schirnau .	False
B_PER I_PER I_PER I_PER I_PER	Ange René Armand de Mackau	False
O O B_LOC O O O O O O	In den USA startete ''Indochine '' am 23 .	False
O B_PER I_PER I_PER	WEITERLEITUNG T. S. Cook	False
O O O O O O B_LOC O B_LOC O	Er lehrte an den Universitäten von Erlangen und Bonn .	False
B_ORG I_ORG I_ORG	Scripps Research Institute	False
O O O O O O O B_ORG I_ORG I_ORG O B_LOC O	Die nächsten Rennen bestritt er bei den Olympischen Winterspielen 1992 von Albertville .	False
O O O B_ORG I_ORG O O	Er gehörte der Partido Nacional an .	False
O O O O B_LOC O	32 Kilometer nordöstlich von Bayreuth .	False
O O O O O B_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O	Ein direkter Absteiger in die Categoría Primera B wurde durch eine gesonderte Abstiegstabelle bestimmt , die aus dem Durchschnitt der vergangenen drei Spielzeiten ermittelt wurde .	False
O O O O O O O O B_ORG O	1997 übernahm er den Posten des Generaldirektors von Fnac .	False
O O B_LOC O O O O O O O B_LOC I_LOC O O O B_LOC O O O	Nachbargemeinden sind Hniezdne im Norden , Osten und Süden , Nižné Ružbachy im Westen und Lacková im Nordwesten .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Santa Maria della Scala ( Siena )	False
O O B_ORG O O O O O O O O O O O O O O O	Der ''Titus Magalog '' erschien bis zu 9 Mal jährlich und wurde zuletzt zweimal im Jahr herausgebracht .	False
O O B_LOC I_LOC	Kompositionspreis der Republik Österreich	False
B_ORG I_ORG I_ORG I_ORG I_ORG	7. Sinfonie ( Beethoven )	False
O O O B_PER I_PER O O O O O O O	Er ersetzte damit Gaston Doumergue , der zum Präsidenten geworden war .	False
O O B_PER I_PER I_PER O O	' '' George Alan Thomas '' '	False
O B_PER I_PER I_PER	WEITERLEITUNG Gendün Chökyi Nyima	False
O O O B_ORG I_ORG O O O O O O O O O O O O O O O O O O	An dem vom russischen Fußballverband ausgetragenen Wettbewerb nehmen Mannschaften aus den drei höchsten Spielklassen teil , wobei höherklassige Mannschaften erst später einsteigen .	False
O O O O O O B_LOC O O	Bis um 1400 gehörten auch Teile Hoyas dazu .	False
O O B_PER I_PER O O B_LOC O O O	64,03 m Mikaela Ingberg , , Berlin , 1 .	False
O O B_PER I_PER O O	' '' Kristian Pless '' '	False
O O O O O O O O O B_ORG O O	Grund waren Verschiebungen bei der Produktion einer Staffel der Sopranos '' .	False
O O O B_PER I_PER O B_PER I_PER O	Seine Vorbilder waren Jimmy Blanton und Israel Crosby .	False
O O O O O O O O B_PER I_PER O B_PER I_PER O O O O O O O	Er gilt als bedeutender Chronist der Auseinandersetzungen zwischen Sigmund Freud und Sándor Ferenczi und hat auch deren Briefwechsel herausgegeben .	False
O O O O O B_LOC O O B_LOC O B_LOC O O B_LOC O	Der Höhenzug ist zugleich die Wasserscheide zwischen den Flusssystemen der Wupper und der Ruhr .	False
O O B_ORG I_ORG O O	' '' US Dax '' '	False
B_PER I_PER O O O	Dettmar Cramer , 1 .	False
O O B_ORG I_ORG O O O O O	Mit der Universität Bologna entstand Ende des 11 .	False
B_PER I_PER O O O O O O	Peter Lindmark - per Abstimmung am 1 .	False
O O O O B_ORG I_ORG I_ORG O	2004 wechselte er zu Beroe Stara Sagora .	False
O O O O O O O O O B_ORG I_ORG O O O O O O O	Im Play-off-Achtelfinale feierte man drei klare Siege gegen den EV Landshut und zog damit ins Viertelfinale ein .	False
O O O O O O O O B_PER I_PER O O	Eine Lautsprecheranlage des Lagers spielte häufig Lieder von Zarah Leander ab .	False
O O O O B_LOC O O O O O	Wirtschaftlich-technische Ausstellungen sind in Frankreich ab dem frühen 19 .	False
O O O B_PER I_PER O B_PER I_PER O B_PER I_PER O	Die Hauptrollen spielten Sharon Stone , Isabelle Adjani und Chazz Palminteri .	False
O O O O O O B_ORG O O O O O O	Vermutlich besuchte er mehrere Veranstaltungen der NSDAP , bevor er am 12 .	False
B_PER I_PER O O O O O O	André Roche realisierte außerdem sämtliche dazugehörigen Titelbilder .	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Naturwissenschaftliche Universität Tokio	False
B_PER I_PER O O O B_PER I_PER I_PER O O O	Luc Besson schrieb zusammen mit Robert Mark Kamen das Drehbuch .	False
B_LOC I_LOC O B_LOC I_LOC	Kloster Banz bei Bad Staffelstein	False
O O B_ORG I_ORG I_ORG I_ORG I_ORG B_PER I_PER O O O O	Die damalige Bundesministerin für Bildung und Forschung Edelgard Bulmahn unterzeichnete am 29 .	False
O O B_ORG I_ORG O O	' '' Śląsk Wrocław '' '	False
O O B_LOC O O	' '' Waldheim '' '	False
O O B_ORG I_ORG I_ORG O O	' '' FC Bayern München '' '	False
O B_ORG O O O O O O B_LOC O	Die Republikaner treffen sich in den „Brauhausstuben“ in Geisenhausen .	False
B_PER I_PER O O	Willie Ritchie ; 1912–1914	False
O O O O O O O B_LOC O	Einige Wochen verbrachte er an der Grabungsstätte Pergamon .	False
B_PER I_PER I_PER	Karl Philipp Conz	False
O O O O O O B_LOC O B_LOC O O O O O B_LOC O B_LOC O O	Es fanden je ein Rennen in Nord- und Südamerika sowie je drei Rennen in Europa und Asien statt .	False
O O B_PER I_PER O O O O	Doch nachdem Gabriel Heinze in der 70 .	False
O O O O O O O B_LOC O B_LOC I_LOC O O O O O B_LOC O B_LOC O	Der Hauptsitz des Unternehmens wurde daraufhin nach Raleigh in North Carolina verlegt , mit Hauptniederlassungen in Peking und Singapur .	False
O O O O O B_ORG I_ORG O B_ORG I_ORG O	1998 wechselte er in die 2. Bundesliga zu Rot-Weiß Oberhausen .	False
B_LOC I_LOC I_LOC I_LOC	Malton ( England )	False
B_PER I_PER O B_ORG I_ORG I_ORG I_ORG I_ORG O	CCH Pounder – Emergency Room – Die Notaufnahme ''	False
O B_PER I_PER I_PER I_PER I_PER	WEITERLEITUNG Allan Evans ( Fußballspieler )	False
O B_ORG I_ORG I_ORG O B_LOC	** Polytechnische Universität Katalonien , Barcelona	False
O O O O O O O O O O O O B_LOC O O	Gelegentlich zieht er sich in seine Privatresidenz in Nxamalala in seinem Heimatort Nkandla zurück .	False
O O O B_PER O B_PER O B_PER O B_PER O B_PER O	B. Werke von Wagner , Puccini , Strauß , Janáček und Bartók .	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG St. John’s Maroon	False
O O O O O O O O O O O O B_LOC I_LOC O O O	1993 mussten 89 Pfarreien mit etwa 155.000 Einwohnern an das neu gegründete Bistum Pilsen abgetreten werden .	False
O B_PER I_PER I_PER I_PER I_PER I_PER I_PER	WEITERLEITUNG Friedrich Wilhelm von Hessen ( 1854–1888 )	False
O O O O B_ORG I_ORG O O	Die Verbindung wurde von Mitsui Chemicals entwickelt .	False
O O B_LOC O O	' '' Italien '' '	False
O O O B_PER I_PER O O O	Beim Besuch von Adolf Hitler am 15 .	False
O O O B_LOC O O	** ' '' Savoyen '' '	False
O O O O O O O B_LOC O O	Im Herbst 2015 fand eine Chorreise nach Wien statt .	False
O O O O O O O B_LOC O O O O	Die Fläche der Stadt im nördlichen Großraum Denver beträgt 85,1 km² .	False
B_PER I_PER I_PER	Moritz von Schwind	False
O O O B_LOC I_LOC O B_LOC O B_LOC O	Sie liegt zwischen Lago Maggiore , Po und Gardasee .	False
O O O O O O O O O O B_LOC O O O O	Dann ging er in den Untergrund und arbeitete in der Bretagne in einer Firma .	False
O O O O O O B_PER I_PER O B_PER I_PER I_PER O O	Sie wurde von den Werken von Isadora Duncan und Ruth St. Denis inspiriert .	False
O O O O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O O O O O O	Unter der Regie von Richard Thorpe sind Robert Taylor , Elizabeth Taylor und Joan Fontaine in den Hauptrollen zu sehen .	False
O O B_ORG I_ORG O O O O O O	Der vom Bayerischen Rundfunk produzierte Beitrag wurde am 2 .	False
O O O O O O O O B_PER I_PER O B_PER I_PER O	Zu seinen größten Konkurrenten zählten seine beiden Teamkameraden Kirk Baptiste und Thomas Jefferson .	False
O B_ORG O O O O O O O O	Das Amtsgericht wurde daraufhin mit der ''Verordnung vom 7 .	False
O O O B_PER I_PER I_PER O B_PER I_PER I_PER I_PER	50 Jahre nach Johann Friedrich Böttger und Ehrenfried Walther von Tschirnhaus	False
O O O O B_ORG O	'' Sonderausgabe der Jahresschrift Muschelhaufen .	False
O O B_LOC I_LOC I_LOC I_LOC O	Das Staatsgut Herrenchiemsee ( Insel ) .	False
O O B_LOC O O	' '' Liberia '' '	False
O O O B_LOC O O O O B_ORG I_ORG O O	Das Büro in Prag wurde am Standort von Škoda Auto angesiedelt .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Landkreis Dillingen an der Donau	False
B_LOC I_LOC O B_LOC I_LOC I_LOC	Jarra East , Lower River Region	False
O O O O O O O O O O O B_ORG O B_ORG O O O O O O O B_ORG O O	Zahlreiche renommierte Modelaufträge folgten , unter anderem für die Titelseiten von Elle und Vogue sowie für Werbekampagnen von ''Bébé '' und Clarins '' .	False
O B_PER I_PER I_PER I_PER I_PER	Weiterleitung Sally Hamwee , Baroness Hamwee	False
O O O O O O B_LOC B_LOC O	Die Firma hat ihren Sitz in Zürich Wiedikon .	False
O O O O O O O B_PER I_PER O O O	Es wird unter anderem für die Ermordung Gustav Landauers verantwortlich gemacht .	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Sociāldemokrātiskā partija „Saskaņa“	False
O O B_PER O O	' '' China '' '	False
O O O O O O O O O O B_ORG I_ORG I_ORG O O O O O	Kurz darauf begann auf dem Gelände der Bau des neuen Stadions am Gesundbrunnen , das am 9 .	False
O O O O B_LOC O O	Sie kommen nur auf Neukaledonien vor .	False
O O O O O O O O O O O B_PER I_PER O B_PER I_PER O O O	Das Repertoire umfasst neben eigenen Titeln heute auch noch Songs von Gretchen Wilson , Miranda Lambert und anderen .	False
O O O O O O O O B_PER I_PER O O O O O O O	Außerdem ärgerten sie sich darüber , dass mit Peter Laviolette ein Neuling als Trainer verpflichtet wurde .	False
O O B_LOC O O	' '' Hawaii '' '	False
O O O O B_LOC	2009 Silbermedaille bei der U18-Junioren-Weltmeisterschaft	False
O B_PER I_PER I_PER I_PER I_PER	WEITERLEITUNG John Fitzgerald ( Langstreckenläufer )	False
O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O	Zuvor hatte er schon dem Senat von Antigua und Barbuda angehört .	False
O O O O O O B_LOC O O O O O O O	Der aktuelle Vorsitzende in Vertretung des Russen zeigt sich selten in der Öffentlichkeit .	False
O O O O B_LOC I_LOC O	Er steht im Stadtteil Dubai Marina .	False
O O B_LOC O O	' '' Waltrop '' '	False
B_LOC B_PER I_PER I_PER O O O O O	Papst Leo XIII . ernannte ihn am 23 .	False
B_PER I_PER I_PER O B_PER I_PER O	Ahmed Sékou Touré und Samory Touré .	False
O O B_LOC I_LOC O O O O O B_PER I_PER I_PER O B_PER I_PER O B_ORG I_ORG I_ORG O O	Das unterlegene Kaisertum Österreich muss schwere Gebietsverluste hinnehmen und Franz I . muss Napoleon Bonaparte als Kaiser der Franzosen anerkennen .	False
B_PER I_PER I_PER	John Cunningham Lilly	False
O O O O O O B_PER I_PER O O O	Sie startete im 10-m-Turmspringen und mit Émilie Heymans im 10-m-Synchronspringen .	False
B_PER I_PER O O O	Bryan Trottier , seit 1997	False
O O O B_LOC O O O O O O O O	Er reiste über Persepolis , das er unbedingt noch sehen wollte .	False
O O B_LOC O O	' '' Frankreich '' '	False
O O O O B_ORG B_PER I_PER O O	Er war mit dem USPD-Funktionär Hugo Haase befreundet .	False
O O B_LOC O O	' '' Spanien '' '	False
O O O O O O B_LOC O	Später war er Vorsitzender der Gemeinderatsfraktion Berlin-Buchholz .	False
O O O O O O O O O O B_ORG I_ORG I_ORG O	Die diplomatische Sitzung erfolgte im Fürstengemach im oberen Teil der Burg von Luzk .	False
O B_PER I_PER I_PER	WEITERLEITUNG Sue Sarafian Jehl	False
O O B_PER I_PER O O O O O B_PER I_PER O B_PER I_PER	Venedigkrimi von Donna Leon um Commisario BrunettiDarsteller unter anderem Joachim Król , Barbara Auer	False
O O O B_ORG I_ORG	Alle Mitgliedstaaten der Europäischen Union	False
O O B_PER O O O O	Mittlerweile hat Bojan diesen Rekord gebrochen .	False
O B_PER I_PER I_PER	WEITERLEITUNG Barbara Euphan Todd	False
O O B_ORG I_ORG O B_LOC O O O O O O B_ORG O B_ORG O B_ORG O	Um den Clayoquot Sound und Tofino leben heute die ''Bands '' der Hesquiaht , Ahousaht und Tla-o-qui-aht .	False
B_PER I_PER O O O O O O	Cathcart Wason verteidigt sein Mandat ohne Gegenkandidat .	False
O O O B_ORG O O	** ' '' Bayern '' '	False
B_PER I_PER I_PER	Rufus W. Cobb	False
O B_PER I_PER I_PER	WEITERLEITUNG J. C. Tran	False
O B_PER I_PER O O O	1992 Roger Chartier für sein Gesamtwerk	False
O O O O O B_LOC O O O O O O O O O	Durch die Nähe zur Landeshauptstadt Schwerin wuchs die Bevölkerung seit den 1990er Jahren kontinuierlich .	False
O O O O O O B_PER I_PER O O O	Dies könnte aufgrund einer Empfehlung von Dominikus Zimmermann geschehen sein .	False
O O B_PER I_PER O O	' '' Olcan Adın '' '	False
O O B_LOC O O	Lamitz]] nach Joditz ab .	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Radio SRF Musikwelle	False
O O B_LOC I_LOC I_LOC O O	' '' Antigua und Barbuda '' '	False
B_ORG I_ORG I_ORG	Aeronautica Cobelligerante Italiana	False
O O O O O B_PER I_PER O O O O O B_PER I_PER I_PER O O O O O O O	Nach fünf Kilometern konnte sich Egoi Martínez absetzen , dem sich zunächst José Iván Gutiérrez und später sieben weitere Fahrer anschlossen .	False
O O O O O O O O O B_ORG I_ORG O O O	„Was sind überhaupt Freunde ? “ , Interview in Süddeutsche Zeitung vom 9 .	False
B_PER I_PER I_PER	Marija Dschumabajewna Pinigina	False
B_ORG I_ORG I_ORG I_ORG	Methode der kleinsten Quadrate	False
O O B_ORG I_ORG O O	' '' Odrysisches Königreich '' '	False
O O B_ORG I_ORG O O O O O	Wie der Bahnhof Landquart wurde er am 1 .	False
O O O O B_ORG O B_LOC O	1982 absolvierte er sein Abitur in Magdeburg .	False
O B_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Demeter ( Marke )	False
O O O B_LOC O O O O B_LOC O O O O O O B_LOC O	Höheren Webschule in Chemnitz , der Wirkschule in Limbach und der Fachgewerbeschule für Spielwaren in Grünhainichen .	False
O O B_ORG I_ORG O O O O O	' '' Big Country '' ' - ''Steeltown ''	False
O O O O O O O O O B_LOC O O O B_LOC O	Das bekannte Verbreitungsgebiet von ''Puccinia exornata '' reicht von Südamerika bis ins südliche Mexiko .	False
B_PER I_PER O O O	Albert Einstein erwähnt z .	False
B_LOC I_LOC I_LOC I_LOC	Sandstone ( Minnesota )	False
O O O O B_ORG I_ORG I_ORG I_ORG	den Abschnitt Hattingen–Singen der Schwarzwaldbahn ( Baden )	False
O O O O B_ORG O O O O B_ORG I_ORG O	Sie ist nach der Audio-CD die zweite Anwendung der Compact Disc .	False
O O B_LOC I_LOC I_LOC O O O B_LOC I_LOC O B_LOC I_LOC O O O B_ORG I_ORG O O O O O B_ORG I_ORG I_ORG O O O B_ORG I_ORG	' '' New South Wales '' ' , South Australia , Western Australia , ' '' Transaustralische Eisenbahn '' ' , ' '' Central Australian Railway '' ' , Australian National	False
O O B_ORG I_ORG I_ORG O O	' '' ŠK Slovan Bratislava '' '	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Medvědi Beroun 1933	False
O O O O O O O O O B_ORG I_ORG O	Ab Ende 2004 arbeitete sie außerdem als Co-Kommentatorin bei SF DRS .	False
O O O O O O B_ORG O	Gleichzeitig fungierte er als Vorsitzender des Staatssenats .	False
O O B_LOC O O	' '' Kaschmir '' '	False
O O O O O O B_ORG O O O O O O O O	1987 erfolgte die Wahl in den Nationalrat , wo er bis 1991 Einsitz hatte .	False
O B_LOC O O O O B_LOC O B_LOC O O O O O O B_LOC O	Von Memleben aus führt sie an Unstrut und Saale entlang und reicht im Norden bis Weißenfels .	False
O O O O O B_ORG I_ORG O O O O O O	1996 wurde er Assistenztrainer bei Sparta Prag und blieb es zwei Jahre .	False
O O O B_ORG O O	*** ' '' Kleve '' '	False
O O B_PER I_PER O O O O O O	Unter Trainer Branko Zebec - dieser wurde am 19 .	False
O O O O O O O B_ORG I_ORG O O O O O O O O O O O	Drei Tage später , im Spiel gegen Kawasaki Frontale , gelang ihm schon sein erstes Tor nach seiner Rückkehr .	False
B_ORG O O O O O O O O	1995 stand sie erneut im Kader der Auswahlmannschaft .	False
O O O O O O O O B_ORG I_ORG I_ORG O	Seit 1990 ist er Spieler der Traditionsmannschaft des FC Schalke 04 .	False
O O B_PER O O O O O O	' '' Pink '' ' – ''Who Knew ''	False
O O O O O O B_LOC I_LOC O	Dort mündet er schließlich in den Albemarle Sound .	False
O O O B_PER I_PER I_PER O O	'' Am Hofe Wilhelms von Oranien '' .	False
O O O B_LOC I_LOC I_LOC O O O O	Die Erstaufführung im Londoner West End fand am 30 .	False
O O O B_LOC O O	** ' '' Kirchenstaat '' '	False
O O O O O B_ORG I_ORG O O	Im Viertelfinale trat man gegen Olimpia Milano an .	False
O O B_LOC O O O O O O O	Wohnsitze sind Augsburg und seit 1996 das [[Architektur der Renaissance|Renaissance-Schloss	False
O O O O O O O B_LOC O	Er erhebt sich am nordöstlichen Ortsrand von Hilzingen .	False
O B_ORG I_ORG O O O O O O O O O O	der installierten Leistung mit 65.310 MW an Stelle 15 in der Welt .	False
O B_LOC I_LOC I_LOC	WEITERLEITUNG Jüdischer Friedhof Ohlsdorf	False
O O O B_LOC O O	Wappen Hösbach.svg|Markt '' Hösbach '' '	False
B_LOC B_PER I_PER I_PER I_PER O O O O O	Papst Johannes Paul II . ernannte ihn am 20 .	False
O B_PER I_PER I_PER I_PER O	von Hans Urs von Balthasar .	False
O O O O O B_ORG B_PER I_PER O	Er ist der Vater der Smoke-City-Sängerin Nina Miranda .	False
O O O O O O O O O B_LOC I_LOC O B_LOC O O O B_LOC O B_LOC O	Danach verlagerten sich die Schwerpunkte der K-Einsätze in das Ligurische Meer bei Monaco sowie in die Adria bei Pola .	False
O O B_LOC I_LOC O O	' '' Aksumitisches Reich '' '	False
O O O O O B_LOC O	Seine Schulausbildung erhielt er in Wakefield .	False
O B_LOC I_LOC O O O	Die Gelbe Teichrose kommt vor .	False
O O O O O O O O B_ORG I_ORG O O O O O O O O	Dem Stück ''What Could Have Been '' auf Novembers Dooms Album ''Aphotic '' lieh sie ihre Stimme .	False
O O O O O O O B_PER I_PER O O O O O O O O O	Er gewann die Abstimmung gegen seinen Kontrahenten Anatoli Karpow bei 3 Enthaltungen mit 95 zu 55 Stimmen .	False
O O O O O O O O O B_PER O	Damit befand sie sich in Konkurrenz zu ihrer Schwägerin Livilla .	False
O O O O B_ORG O O O	die entsprechenden Modelle der Hanomag '' bzw .	False
O O O O O B_ORG	Eintrag auf der Homepage des Parlaments	False
O B_ORG I_ORG I_ORG I_ORG	Weiterleitung Alte Kirche des Ostens	False
